explotacion_id;provincia_id;provincia_nombre;municipio_id;municipio_nombre;latitud;longitud;isla;especie_nombre;raza_nombre;tipo_animal_ganado_nombre;censo
ES380080014933;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6462332;-17.8034695;La Palma;Bovinos;Mestiza;Reproductores macho;1
ES380080014933;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6462332;-17.8034695;La Palma;Bovinos;Palmera;Cebo;4
ES380080014933;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6462332;-17.8034695;La Palma;Bovinos;Palmera;Reproductoras hembra;6
ES380080014933;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6462332;-17.8034695;La Palma;Bovinos;Palmera;Reproductores macho;1
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Asturiana de los Valles;Reproductoras hembra;2
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Blonde D'Aquitaine;Reproductoras hembra;9
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Fleickvieh;Reproductoras hembra;2
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Frisona Europea;Cebo;16
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Mestiza;Cebo;42
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Mestiza;Reposición;27
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Palmera;Reproductoras hembra;20
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Palmera;Reproductores macho;3
ES380080015708;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6339957;-17.8109874;La Palma;Bovinos;Simmentahl;Reproductoras hembra;2
ES380080020196;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6285534;-17.8092211;La Palma;Bovinos;Mestiza;Cebo;2
ES380080020196;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6285534;-17.8092211;La Palma;Bovinos;Mestiza;Reposición;1
ES380080020196;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6285534;-17.8092211;La Palma;Bovinos;Mestiza;Reproductoras hembra;1
ES380080020196;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6285534;-17.8092211;La Palma;Bovinos;Palmera;Cebo;1
ES380080020196;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6285534;-17.8092211;La Palma;Bovinos;Palmera;Reproductoras hembra;2
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Bovinos;Palmera;Cebo;4
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Bovinos;Palmera;Reposición;8
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Bovinos;Palmera;Reproductoras hembra;8
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Bovinos;Palmera;Reproductores macho;1
ES380080020346;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6442582;-17.7881445;La Palma;Bovinos;Palmera;Cebo;1
ES380080020346;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6442582;-17.7881445;La Palma;Bovinos;Palmera;Reposición;3
ES380080020346;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6442582;-17.7881445;La Palma;Bovinos;Palmera;Reproductoras hembra;2
ES380080020346;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6442582;-17.7881445;La Palma;Bovinos;Palmera;Reproductores macho;2
ES380080022124;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.660292;-17.7936774;La Palma;Bovinos;Mestiza;Cebo;4
ES380080022124;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.660292;-17.7936774;La Palma;Bovinos;Mestiza;Reproductoras hembra;2
ES380080022369;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6521775;-17.7957905;La Palma;Bovinos;Mestiza;Cebo;1
ES380080022369;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6521775;-17.7957905;La Palma;Bovinos;Mestiza;Reproductoras hembra;1
ES380080022369;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6521775;-17.7957905;La Palma;Bovinos;Palmera;Reposición;2
ES380080022369;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6521775;-17.7957905;La Palma;Bovinos;Palmera;Reproductoras hembra;7
ES380080022369;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6521775;-17.7957905;La Palma;Bovinos;Palmera;Reproductores macho;4
ES380080024423;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6633545;-17.7955699;La Palma;Bovinos;Asturiana de los Valles;Cebo;1
ES380080024423;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6633545;-17.7955699;La Palma;Bovinos;Blonde D'Aquitaine;Cebo;3
ES380080007543;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6614905;-17.7891457;La Palma;Caballos;Mestiza;Hembras de vientre con más de 36 meses;1
ES380080007588;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.676826;-17.7847154;La Palma;Caballos;Mestiza;No reproductores con más de 36 meses;2
ES380080007588;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.676826;-17.7847154;La Palma;Caballos;Pura Sangre Inglés (PSI);No reproductores con más de 36 meses;1
ES380080018683;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.652189;-17.7851499;La Palma;Caballos;Otro;Hembras de vientre con más de 36 meses;15
ES380080018683;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.652189;-17.7851499;La Palma;Caballos;Otro;No reproductores con más de 36 meses;13
ES380080018683;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.652189;-17.7851499;La Palma;Caballos;Otro;Sementales con más de 36 meses;3
ES380080020273;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6405541;-17.796131;La Palma;Caballos;Pura Raza Árabe (PRA);No reproductores con más de 36 meses;1
ES380080020628;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6422558;-17.8034779;La Palma;Caballos;Hispano-Árabe;Hembras de vientre con más de 36 meses;1
ES380080022722;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6823428;-17.7782822;La Palma;Caballos;Póney Cruzado;No reproductores con más de 36 meses;1
ES380080023273;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.641509;-17.7989806;La Palma;Caballos;Pura Sangre Inglés (PSI);Hembras de vientre con más de 36 meses;2
ES380080000034;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6671861;-17.7812509;La Palma;Caprinos;Mestiza;Reproductoras hembra;42
ES380080000034;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6671861;-17.7812509;La Palma;Caprinos;Mestiza;Reproductores macho;1
ES380080003296;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6397468;-17.8035139;La Palma;Caprinos;Palmera;Reproductoras hembra;3
ES380080003296;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6397468;-17.8035139;La Palma;Caprinos;Palmera;Reproductores macho;1
ES380080007543;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6614905;-17.7891457;La Palma;Caprinos;Palmera;Reproductoras hembra;4
ES380080010643;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6279971;-17.7820355;La Palma;Caprinos;Mestiza;No reproductores de 4 a 12 meses;5
ES380080010643;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6279971;-17.7820355;La Palma;Caprinos;Mestiza;No reproductores menores de 4 meses;7
ES380080010643;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6279971;-17.7820355;La Palma;Caprinos;Mestiza;Reproductoras hembra;17
ES380080010645;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6660372;-17.7893101;La Palma;Caprinos;Palmera;No reproductores de 4 a 12 meses;1
ES380080010645;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6660372;-17.7893101;La Palma;Caprinos;Palmera;No reproductores menores de 4 meses;28
ES380080010645;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6660372;-17.7893101;La Palma;Caprinos;Palmera;Reproductoras hembra;99
ES380080010645;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6660372;-17.7893101;La Palma;Caprinos;Palmera;Reproductores macho;1
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Caprinos;Mestiza;No reproductores de 4 a 12 meses;1
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Caprinos;Mestiza;Reproductoras hembra;4
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Caprinos;Mestiza;Reproductores macho;1
ES380080020273;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6405541;-17.796131;La Palma;Caprinos;Palmera;Reproductoras hembra;4
ES380080020273;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6405541;-17.796131;La Palma;Caprinos;Palmera;Reproductores macho;1
ES380080022292;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6478;-17.7923803;La Palma;Caprinos;Mestiza;Reproductoras hembra;3
ES380080022292;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6478;-17.7923803;La Palma;Caprinos;Palmera;Reproductoras hembra;1
ES380080022722;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6823428;-17.7782822;La Palma;Caprinos;Otro;Reproductores macho;1
ES380080024555;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.641479;-17.7998267;La Palma;Caprinos;Mestiza;Reproductoras hembra;4
ES380080024555;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.641479;-17.7998267;La Palma;Caprinos;Palmera;No reproductores de 4 a 12 meses;5
ES380080024555;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.641479;-17.7998267;La Palma;Caprinos;Palmera;No reproductores menores de 4 meses;35
ES380080024555;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.641479;-17.7998267;La Palma;Caprinos;Palmera;Reproductoras hembra;87
ES380080024555;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.641479;-17.7998267;La Palma;Caprinos;Palmera;Reproductores macho;2
ES380080024064;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6537328;-17.7781055;La Palma;Conejos;Desconocido;Cebo;30
ES380080024064;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6537328;-17.7781055;La Palma;Conejos;Desconocido;Madres;3
ES380080024064;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6537328;-17.7781055;La Palma;Conejos;Desconocido;Padres;1
ES380080007543;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6614905;-17.7891457;La Palma;Mulas;Mestiza;No reproductores con más de 36 meses;2
ES380080012027;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6684979;-17.7697886;La Palma;Ovinos;Palmera;Reproductoras hembra;5
ES380080022722;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6823428;-17.7782822;La Palma;Ovinos;Palmera;Reproductoras hembra;1
ES380080022722;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6823428;-17.7782822;La Palma;Ovinos;Palmera;Reproductores macho;1
ES380080000034;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6671861;-17.7812509;La Palma;Porcinos;Mestiza;Cebo;7
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Porcinos;Negra Canaria;Cerdas;2
ES380080020214;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6428381;-17.7932868;La Palma;Porcinos;Negra Canaria;Verracos;1
ES380080022722;ES702;Santa Cruz de Tenerife;38008;Breña Alta;28.6823428;-17.7782822;La Palma;Porcinos;Negra Canaria;Cerdas;1
ES380090001575;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6468788;-17.7657926;La Palma;Abejas;Negra Canaria;Estante;4
ES380090001798;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6291778;-17.792884;La Palma;Abejas;Negra Canaria;Estante;10
ES380090001907;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6354446;-17.7713553;La Palma;Abejas;Negra Canaria;Estante;7
ES380090016077;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6848269;-17.7747616;La Palma;Abejas;Negra Canaria;Estante;4
ES380090018567;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6305154;-17.7876094;La Palma;Abejas;Negra Canaria;Estante;100
ES380090026398;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6379279;-17.7897958;La Palma;Abejas;Negra Canaria;Estante;2
ES380090026857;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6382763;-17.7753477;La Palma;Abejas;Negra Canaria;Estante;30
ES380090007203;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6421175;-17.7818927;La Palma;Bovinos;Mestiza;Reproductoras hembra;2
ES380090011361;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6315574;-17.7974264;La Palma;Bovinos;Palmera;Reproductoras hembra;5
ES380090026723;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6445479;-17.769135;La Palma;Bovinos;Charolaise;Cebo;113
ES380090026723;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6445479;-17.769135;La Palma;Bovinos;Mestiza;Cebo;2
ES380090012995;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6353111;-17.7864143;La Palma;Caballos;Mestiza;Animales mayores de 6 meses y menores de 12 meses;1
ES380090012995;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6353111;-17.7864143;La Palma;Caballos;Mestiza;Hembras de vientre con más de 36 meses;2
ES380090013146;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6508924;-17.765531;La Palma;Caballos;Mestiza;No reproductores con más de 36 meses;2
ES380090003385;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6325506;-17.7886911;La Palma;Caprinos;Majorera;Reproductoras hembra;44
ES380090003385;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6325506;-17.7886911;La Palma;Caprinos;Mestiza;No reproductores menores de 4 meses;22
ES380090003385;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6325506;-17.7886911;La Palma;Caprinos;Mestiza;Reproductoras hembra;51
ES380090003385;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6325506;-17.7886911;La Palma;Caprinos;Palmera;Reproductoras hembra;39
ES380090000002;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6367005;-17.7842613;La Palma;Conejos;Común Gris Español;Cebo;15
ES380090000002;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6367005;-17.7842613;La Palma;Conejos;Común Gris Español;Madres;3
ES380090000002;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6367005;-17.7842613;La Palma;Conejos;Común Gris Español;Padres;1
ES380090000002;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6367005;-17.7842613;La Palma;Conejos;Común Gris Español;Reposición;3
ES380090000397;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6369601;-17.7830438;La Palma;Conejos;Híbrido Selecto;Abuelas;8
ES380090000397;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6369601;-17.7830438;La Palma;Conejos;Híbrido Selecto;Abuelos;1
ES380090000397;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6369601;-17.7830438;La Palma;Conejos;Híbrido Selecto;Cebo;600
ES380090000397;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6369601;-17.7830438;La Palma;Conejos;Híbrido Selecto;Madres;65
ES380090000397;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6369601;-17.7830438;La Palma;Conejos;Híbrido Selecto;Padres;7
ES380090000397;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6369601;-17.7830438;La Palma;Conejos;Híbrido Selecto;Reposición;500
ES380090007203;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6421175;-17.7818927;La Palma;Ovinos;Canaria de Pelo;Reproductoras hembra;5
ES380090011361;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6315574;-17.7974264;La Palma;Ovinos;Mestiza;Reproductoras hembra;4
ES380090000002;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6367005;-17.7842613;La Palma;Porcinos;Mestiza;Cebo;23
ES380090000002;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6367005;-17.7842613;La Palma;Porcinos;Mestiza;Cerdas;1
ES380090012009;ES702;Santa Cruz de Tenerife;38009;Breña Baja;28.6392153;-17.7862113;La Palma;Porcinos;Mestiza;Verracos;1
ES380140001767;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.4833208;-17.8617633;La Palma;Abejas;Negra Canaria;Estante;25
ES380140022802;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5348111;-17.8673583;La Palma;Abejas;Negra Canaria;Trashumante;40
ES380140024813;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5044849;-17.8642712;La Palma;Abejas;Negra Canaria;Estante;10
ES380140025186;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5063348;-17.8592736;La Palma;Abejas;Negra Canaria;Estante;4
ES380140011682;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5515012;-17.8687556;La Palma;Caprinos;Mestiza;Reproductoras hembra;1
ES380140011682;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5515012;-17.8687556;La Palma;Caprinos;Palmera;No reproductores de 4 a 12 meses;5
ES380140011682;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5515012;-17.8687556;La Palma;Caprinos;Palmera;No reproductores menores de 4 meses;35
ES380140011682;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5515012;-17.8687556;La Palma;Caprinos;Palmera;Reproductoras hembra;145
ES380140011682;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5515012;-17.8687556;La Palma;Caprinos;Palmera;Reproductores macho;7
ES380140020473;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.4894872;-17.8493266;La Palma;Dromedarios;Desconocido;Total;1
ES380140009941;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.4921762;-17.8271716;La Palma;Porcinos;Mestiza;Cebo;350
ES380140009941;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.4921762;-17.8271716;La Palma;Porcinos;Mestiza;Cerdas;95
ES380140009941;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.4921762;-17.8271716;La Palma;Porcinos;Mestiza;Lechones;124
ES380140009941;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.4921762;-17.8271716;La Palma;Porcinos;Mestiza;Recría/Transición;142
ES380140009941;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.4921762;-17.8271716;La Palma;Porcinos;Mestiza;Verracos;4
ES380140011682;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5515012;-17.8687556;La Palma;Porcinos;Negra Canaria;Cerdas;1
ES380140011682;ES702;Santa Cruz de Tenerife;38014;Fuencaliente de La Palma;28.5515012;-17.8687556;La Palma;Porcinos;Negra Canaria;Verracos;1
ES380160003434;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8213819;-17.9486523;La Palma;Abejas;Negra Canaria;Estante;40
ES380160013923;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8264393;-17.8539216;La Palma;Abejas;Negra Canaria;Estante;30
ES380160017504;ES702;Santa Cruz de Tenerife;38016;Garafía;28.6235681;-17.8786275;La Palma;Abejas;Negra Canaria;Estante;8
ES380160018779;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8310943;-17.8646403;La Palma;Abejas;Negra Canaria;Estante;18
ES380160018779;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8310943;-17.8646403;La Palma;Abejas;Negra Canaria;Trashumante;10
ES380160020513;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8039766;-17.9320405;La Palma;Abejas;Negra Canaria;Estante;2
ES380160020651;ES702;Santa Cruz de Tenerife;38016;Garafía;28.7957655;-17.9415584;La Palma;Abejas;Negra Canaria;Estante;14
ES380160021013;ES702;Santa Cruz de Tenerife;38016;Garafía;28.7823674;-17.9393543;La Palma;Abejas;Negra Canaria;Estante;2
ES380160023935;ES702;Santa Cruz de Tenerife;38016;Garafía;28.7693376;-17.9481777;La Palma;Abejas;Negra Canaria;Estante;3
ES380160024616;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8049387;-17.9702908;La Palma;Abejas;Negra Canaria;Estante;15
ES380160025446;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8117513;-17.959116;La Palma;Abejas;Negra Canaria;Estante;8
ES380160026016;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8288582;-17.8625798;La Palma;Abejas;Negra Canaria;Trashumante;80
ES380160026938;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8308653;-17.8788175;La Palma;Abejas;Negra Canaria;Trashumante;30
ES380160027431;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8281014;-17.9453132;La Palma;Abejas;Negra Canaria;Trashumante;7
ES380160000247;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8018;-17.9059705;La Palma;Bovinos;Mestiza;Reposición;3
ES380160000247;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8018;-17.9059705;La Palma;Bovinos;Mestiza;Reproductoras hembra;2
ES380160002169;ES702;Santa Cruz de Tenerife;38016;Garafía;28.799993;-17.903287;La Palma;Bovinos;Mestiza;Cebo;1
ES380160002169;ES702;Santa Cruz de Tenerife;38016;Garafía;28.799993;-17.903287;La Palma;Bovinos;Mestiza;Reproductoras hembra;2
ES380160002169;ES702;Santa Cruz de Tenerife;38016;Garafía;28.799993;-17.903287;La Palma;Bovinos;Mestiza;Reproductores macho;1
ES380160002169;ES702;Santa Cruz de Tenerife;38016;Garafía;28.799993;-17.903287;La Palma;Bovinos;Palmera;Reproductoras hembra;2
ES380160004731;ES702;Santa Cruz de Tenerife;38016;Garafía;28.8006211;-17.8794126;La Palma;Bovinos;Palmera;Reproductoras hembra;2
ES380160007188;ES702;Santa Cruz de Tenerife;38016;Garafía;28.7958063;-17.893977;La Palma;Bovinos;Mestiza;Reposición;1
ES380160007188;ES702;Santa Cruz de Tenerife;38016;Garafía;28.7958063;-17.893977;La Palma;Bovinos;Mestiza;Reproductoras hembra;5
